video_id,title,published_at,duration_seconds,view_count,like_count,comment_count
F4I6aXLXAkA,main character moment 🌧 #shorts #maincharacter #memories #friendship,2022-11-03T18:00:04Z,9.0,3357,124,1
e8RKbxwXNQQ,THIS IS UR SIGN TO DANCE IN THE RAIN‼️☔️ #shorts #maincharacter #friends #rain,2022-11-02T18:00:17Z,14.0,94883,3120,56
HSLfWTZIIuQ,shoutout to the ex-ballerinas🩰😔 #shorts #ballerina #ballet #dancer,2022-11-01T18:00:16Z,9.0,2823,149,1
X8Id12nV4DY,this trend really tests the ankle strength LOL #shorts #dance #ballerina,2022-10-31T18:00:13Z,10.0,86806,1725,25
i5wdniPfDrI,ballerina out of her comfort zone AHHH #shorts #dance #dancer #ballerina,2022-10-30T18:00:15Z,24.0,2554,91,6
5H9NxFeNGr0,this fit is giving goth princess #shorts #fashion #ootd #fitcheck #fit,2022-10-29T18:00:03Z,9.0,3269,139,3
KEL8WW__gXA,BALLETCORE🩰‼️ #shorts #ballet #ballerina #dance #fashion,2022-10-28T18:00:09Z,8.0,5221,119,0
yWYDcqnp57g,ur fav sister duo😁 👯‍♀️ #shorts #sister #sisters,2022-10-27T18:00:31Z,7.0,17647,365,3
Msw-WFWS65o,seggsy dance🤪 #shorts #dance #dancer,2022-10-26T18:00:09Z,13.0,4082,158,3
pbjR3ZYMcus,Does it look like me? 👀 #shorts #emoji,2022-10-25T18:00:31Z,10.0,1841,45,0
KnVXoY9J_IY,ballerina meets heels dance 👠 #shorts #dance #dancer #ballet #ballerina,2022-10-24T18:00:07Z,8.0,25972,408,1
Rl60iN_lg9s,this DANCE 🔥💃 #shorts #dance #dancer #nickiminaj,2022-10-23T18:00:09Z,16.0,3433,121,3
JG23LcTSn-4,ballet has its own aesthetic LMAO 🩰 #shorts #ballet #ballerina #aesthetic #dancer,2022-10-22T18:00:17Z,10.0,7765,245,0
-St_FtCORew,IT'S CORN...but contemporary #dance #shorts #corn #dancer #freestyle,2022-10-21T18:00:00Z,9.0,3197,117,2
Z3nZlE-y2rU,VINTAGE HAUL😍 i'm in love 🛍 #shorts #vintage #fashion #haul,2022-10-20T18:00:11Z,24.0,5690,269,4
FUQTF02qjM4,PHOTOGRAPHERS‼️ help a girl out😭 #shorts #photography #photoshoot,2022-10-18T18:00:06Z,14.0,2397,74,10
4KkyMUvt6Bk,✨manifestation✨ at its finest‼️ #shorts #manifestation #love #dating #songwriter,2022-10-17T18:00:04Z,7.0,2431,50,0
GTMRbLn_YA0,fun dance challenge🤪 #shorts #dance #dancer #flexibility #dancechallenge,2022-10-16T18:00:04Z,8.0,13801,245,3
kgwnVMCP3cM,dance challenge fail LOL💃 #shorts #dance #dancer,2022-10-15T18:00:13Z,7.0,19572,243,1
aA4mrpm_7gs,LOVE their music🎧💞 #shorts #music #mosessumney,2022-10-13T18:00:00Z,6.0,3775,56,0
320XRkM4YX0,the CONFIDENCE this dance gave me #shorts #dance #dancer #confidence,2022-10-12T18:00:01Z,14.0,3260,124,3
JTO-n4kNPLk,intrusive thoughts are WILDD 👀 #shorts #thoughts #fear,2022-10-11T18:00:06Z,7.0,8771,200,0
X5TV3jP7OA0,this filter is so scary LOL #shorts #filter #smile,2022-10-10T18:00:11Z,10.0,12344,191,4
JzPHjTJylFU,sorry to everyone i text😅 #shorts #chat #text,2022-10-09T18:00:06Z,6.0,6290,128,2
JAgt-3ZTpiw,what an athlete 🤣 #shorts #athletics #sports,2022-10-08T18:00:07Z,9.0,8251,161,0
xVDsp-Xz8fc,GRWM audition version💄🎬 #shorts #grwm #acting #audition,2022-10-07T18:00:32Z,22.0,3447,116,1
fRv4HP43FKY,this spotify audio is forever ICONIC #shorts #spotify,2022-10-06T18:00:16Z,9.0,1355,37,1
WXmydDefmgQ,DANCER CHALLENGE! what's going on in the back👀🤔 #shorts #flexibility #dancer #dance,2022-10-05T18:00:20Z,8.0,8528,192,2
Ql5V5qRJTPE,the COLORSSS this is so cool #shorts,2022-10-04T18:00:18Z,6.0,2522,38,1
J1BtPggSopo,excited to see the confidence progress👀 #shorts #dance #dancer,2022-10-03T18:00:05Z,10.0,9374,278,2
XNi6xzgisP4,thoughts on this BLACKPINK song?🤔🎵 #shorts #blackpink #kpop #pinkvenom,2022-10-02T18:00:09Z,7.0,1075,30,3
z9xh4gzGJOY,too niche? hgtv SLAYED with this one #shorts #hgtv,2022-10-01T18:00:33Z,9.0,4467,81,0
PL7X91oRCe0,you NEED a fish eye lens in your life 📸 #shorts #camera,2022-09-30T18:00:11Z,15.0,1104,39,0
6hEXbFBMULQ,THIS IS UR SIGN TO GO ON A SELF-DATE‼️ #shorts #selfcare #selflove #fashion,2022-09-29T18:00:02Z,8.0,11600,383,5
mY80Ktj8VTM,"cookies are THE best, confirmed🤪 #shorts #food #foodie",2022-09-28T18:00:15Z,42.0,3213,90,4
3hkJug1cBO8,🚨FASHION EMERGENCY🚨help me style this CHANEL top🛍 #shorts #fashion #outfit #ootd,2022-09-27T18:00:02Z,30.0,4229,116,5
mwfcbI5hrDE,Lily Rose makeup filter...💄 What do we think? #shorts #makeup #makeuplook,2022-09-26T18:00:28Z,9.0,1179,27,0
GfnvmQiC2Wg,it was only the second date😭 #shorts #dating #relationship,2022-09-25T18:00:12Z,8.0,992,27,0
gvlFsUVgCQ4,twirls for days🩰 #shorts #dance #dancer,2022-09-24T18:00:13Z,6.0,1411,53,1
K34bhQoQYGc,perks of being a dancer🤭 #shorts #dance #dancer,2022-09-23T18:00:13Z,7.0,1283,28,1
kxWoUGjN_yE,why is this trend so HARD #shorts #dance #dancer,2022-09-22T18:00:17Z,7.0,2034,41,1
UpuThBs8rS4,we rlly said: copy and paste🤣 #shorts #mom #family,2022-09-21T18:00:18Z,7.0,1548,52,1
Y5Dq9u5dVEU,Who wants to look simple when you can look...stunning?✨ #shorts #fashion #designer #ootd,2022-09-20T18:00:11Z,6.0,8174,129,5
ne6RJmRX-ik,why i quit ballet...#shorts #ballet #dancer,2022-09-19T18:00:15Z,16.0,13404,646,12
9i8_f_2BA9E,HOLD THE PHONE‼️ does male me look like my bf😲 #shorts #relationship #couple #couplegoals,2022-09-18T18:00:03Z,8.0,1393,32,2
lreVj46Njl8,the key to my heart🔑 #shorts #netflix,2022-09-17T18:00:30Z,6.0,9217,141,0
oKZV4jVCVIk,international super spy..SUPER SPYYY #shorts #fashion #ootd,2022-09-16T18:00:32Z,7.0,2740,58,4
P8F315-K5Zk,which version do YOU like? 🤔 can you guess my favorite🤭 #shorts #nicknames #trend,2022-09-15T18:00:19Z,16.0,2355,72,10
mt5o0xypsD4,acting dreams coming true🥰 #shorts #acting #actor,2022-09-14T18:00:28Z,8.0,2080,67,1
jS_f1BHbS_w,Ballet x Ringtone 🩰 📞 #shorts #ballet #ballerina,2022-09-13T18:00:15Z,12.0,2157,60,3
2CC8gG9QFCY,Are you a gold or silver person? #shorts #jewellery #silver #gold,2022-09-12T18:00:01Z,8.0,4657,79,8
qiRPvwpvAQY,style an outfit with me! 👗 bodysuit edition #shorts #fashion #ootd,2022-09-11T18:00:14Z,29.0,1453,56,2
QONjiZjFOMY,this outfit is screaming ballet-core #shorts #ootd #fashion #ballet,2022-09-10T18:00:10Z,8.0,5016,110,1
IXph_cwoBdc,do these count as vintage LOL 🛍 #shorts #fashion #haul,2022-09-09T18:00:08Z,6.0,11591,336,2
B4bwtq0wwBU,can we talk about the back of the dress‼️👗 #shorts #fashion #dress,2022-09-08T18:00:04Z,13.0,3807,287,0
Ii5hwR8D9PI,this dance is addicting💃 #shorts #dance #dancer,2022-09-07T18:00:07Z,8.0,1553,43,1
qHsYoXptB2c,I found my DREAM DRESS 🤩 #shorts #dress #fashion,2022-09-06T18:00:14Z,5.0,1060,55,0
JtG73Iqh400,this is your sign to try new dance styles‼️ #shorts #dance #dancer,2022-09-05T18:00:11Z,26.0,8335,396,7
qCNQv6DhZ3c,do we look alike NOW?👯‍♀️ #shorts #sister #sisters,2022-09-04T18:00:12Z,8.0,1504,38,4
_S_iWTraLDE,how did this ballerina do? 👀 #shorts #dance #dancer,2022-09-03T18:00:19Z,12.0,10479,262,4
fg-TwyqyiJ0,It's giving Gemini♊️🧚‍♀️ #shorts #friends #astrology,2022-09-02T18:00:12Z,7.0,8679,270,5
bhkyobaEaVs,OOTD but ✨ballerina style🩰 #shorts #outfit #ballet #dance,2022-09-01T18:00:11Z,8.0,1623,86,2
Rh5QawpizMM,ooooo i'm blinded by ✨this filter✨ #shorts,2022-08-31T18:00:17Z,6.0,4809,58,1
a2SGYom4TaE,La Esmerelda challenge but i'm RETIRED #shorts #ballet #ballerina,2022-08-30T18:00:00Z,11.0,41273,1162,6
QeIVjRUcEJ4,worth each zipper 👗 #shorts #fashion #dress,2022-08-29T18:00:18Z,6.0,2465,66,1
UO_JfGII1dA,blanket yoda meets baguette 🥖#shorts,2022-08-28T18:00:20Z,7.0,1270,38,0
s22jfzsVgfI,my crazy popstar dancebreak 🏃🏻‍♀️ #shorts #dance #dancer,2022-08-27T18:00:17Z,7.0,1815,62,0
hoISV3KDih4,what did he sAYYYYY?? 🤨 #shorts #ballet #dance,2022-08-26T18:00:15Z,6.0,6319,92,2
hUL1UL3CSU8,can ballerinas do other styles? #shorts #dance #dancer,2022-08-25T18:00:13Z,36.0,1825,59,1
DCJpfz_gNjE,calves for DAYSSS🦵#shorts #dancer,2022-08-24T18:00:05Z,10.0,6730,125,1
zzSy1PcHFoM,my clothes now ✨😈 #shorts #sister,2022-08-23T18:00:24Z,6.0,19316,400,3
tmpfQfu8fKY,OMG! why didn't I think of that🤯🤯 #shorts,2022-08-23T18:00:21Z,11.0,3450,185,6
OD-LXnHtau8,she rlly said: HOLD ON‼️can we switch the language📣 #shorts #dancer #dance,2022-08-22T18:00:17Z,24.0,3981,97,2
p5VTXUyPpDs,testing the CREEPIEST face mask ⬇️🧚‍♀️ #shorts #skincare,2022-08-21T18:00:15Z,36.0,1762,68,4
dlMVRwdVqTY,I can't believe this coat exists 😭 #shorts #designer #fashion,2022-08-20T18:00:11Z,23.0,2571,114,4
XzC9USt-OoY,What I tried on while shopping 🤣🛍 #shorts,2022-08-19T18:00:13Z,9.0,1258,30,1
olEVSJXKuZg,First time flying business class 💸 #shorts #flight,2022-08-18T18:00:12Z,52.0,2601,114,2
1S_Oj2LYDnU,and help me move lol 📦 #shorts #hair,2022-08-15T18:00:00Z,10.0,5091,111,3
ExEmertVE3A,LMK the hottest weather you've been in🔥 #shorts #heat,2022-08-13T18:00:08Z,7.0,1733,40,2
NKY1tc39V0o,👠✨💃 #shorts #dance #dancer,2022-08-12T18:00:06Z,13.0,3143,111,3
tIg44LYuS6s,best feeling EVER 👯‍♀️ #shorts #friends,2022-08-11T18:00:17Z,5.0,3488,108,2
sEHS4dUtfsA,Emma Chamberlain summer uniform #shorts #ootd #emmachamberlain,2022-08-10T18:00:18Z,13.0,5573,122,1
Ezbs9eGA2g8,this dress tho...🦋 #shorts #dress,2022-08-09T18:00:05Z,6.0,1367,51,4
O2NosSGJSfU,what if we're all in a simulation🤔⁉️ #shorts #ootd,2022-08-08T18:00:17Z,5.0,1933,26,3
8BvvGx3moeQ,did this reach the target audience?💅 #shorts,2022-08-06T18:00:06Z,10.0,1316,45,3
oMHh0KhS4CM,Knock knock!🚪who invited HER?!🙄 #shorts #transition,2022-08-05T18:00:31Z,8.0,3924,118,3
KIytYq5HOHU,tears 25/8 🧚‍♀️🥲 #shorts,2022-08-04T18:00:07Z,7.0,3257,52,6
2GLYFpyDVCY,performance after recovery 💕🩰 #shorts #dance #ballet #dancer,2022-08-03T18:00:02Z,8.0,3070,109,1
C1Dp0naajvw,absolute banger 🎶💃 #shorts #dance #dancer,2022-08-02T18:00:06Z,14.0,4484,98,6
4lynYg1q_eg,crazy ex but make it ✨ballet✨ #shorts #dance #ballet,2022-08-01T18:00:01Z,16.0,4597,143,1
7mowsLyKtkE,golf SLAYY🏌🏻‍♀️😭 #shorts #golf #fail,2022-07-31T22:30:01Z,12.0,12808,189,4
ilbcpbG2t4g,is the butterfly dress too much?  #shorts #ootd #fashion,2022-07-30T22:30:05Z,6.0,1441,56,4
X4aSlwBa4Gk,heartbreaking. #shorts,2022-07-29T22:30:05Z,8.0,1064,34,3
kII30wGuJNQ,dancing thru the drive thru #shorts #drivethru,2022-07-28T22:30:03Z,9.0,1497,54,0
3ZMSLTVx3nE,most toxic ex FRRR #shorts #ballet #ballerina,2022-07-27T22:30:00Z,5.0,1109,57,0
TzROcjDqNNw,Is the dress too small? 🦋 #shorts #dress #fashion,2022-07-25T22:30:02Z,9.0,4446,127,15
HrtUqvoPQaQ,fit check w/ the girlies🤪 #shorts #fashion #ootd,2022-07-24T22:30:02Z,9.0,1100,39,2
dIpIQmC06dw,rate this set 🐯💯 #shorts #fashion #ootd,2022-07-23T22:30:04Z,9.0,1066,39,3
iyJ5zzSa818,pls tell me if y'all relate😭 #shorts #crush,2022-07-22T22:30:03Z,9.0,3819,108,13
qCuBm3p_jOY,make an outfit with me! #shorts #fashion #ootd,2022-07-21T22:30:05Z,32.0,2267,107,3
Un3ZapG1rTQ,watch till the end 🥺🐶 #shorts #puppy #dance,2022-07-20T22:30:03Z,10.0,3327,109,7
HLND_DCAzd4,when your dance teacher hypes you up✨ #shorts #dance #dancer,2022-07-19T22:30:02Z,26.0,4246,262,7
4RV054wCTkw,new hair secret 🤫💁🏻‍♀️ #shorts #hair #beauty,2022-07-18T22:30:01Z,13.0,1293,46,0
h-Hjvoxgs24,YES to this DRESS👗 #shorts #dress #fashion,2022-07-17T22:30:03Z,10.0,3672,165,5
o5x5gTlF4wk,ex-ballerina tingz...🤸🏻‍♀️ #shorts #dance #dancer,2022-07-16T22:30:05Z,11.0,2322,81,2
BKqadKB8VwY,fav part of this fit?✨ #shorts #ootd #fashion,2022-07-15T22:30:00Z,9.0,1969,60,5
_8yWDeBDwHs,don't mind the hair🥲 #shorts #joji #glimpseofus,2022-07-14T22:30:02Z,12.0,4160,106,4
AI27VyHc7jw,fire dance for the fire heat👯‍♀️🔥 #shorts #dance #dancer,2022-07-13T22:30:01Z,9.0,3191,96,2
-M4IoiESGgg,this purse tho...🥡🤪 #shorts #dance #ootd,2022-07-12T22:30:00Z,5.0,3020,76,1
2FCFuZFG94Y,how'd i do? new dance style...💃 #shorts #dance #dancer,2022-07-10T22:30:00Z,20.0,3342,166,3
rLh9SZ3XWbU,when the fit is too fire🔥🤭 #shorts #fashion #ootd,2022-07-09T22:30:05Z,5.0,3690,121,3
iqUB8W_VWuU,it's a love-hate relationship💅🩰 #shorts #dance #ballet,2022-07-08T22:30:05Z,14.0,2777,156,0
wtFPkNz_b_0,hypocritical BUT...😍 #shorts #dating,2022-07-07T22:30:04Z,9.0,1987,55,0
QEUVZOriDkA,what my therapist reminded me... #shorts #flashback,2022-07-06T22:30:03Z,7.0,1671,91,0
X4Bs0Jvmd-0,the shadow stole the show 👀✨ #shorts #dance #dancer,2022-07-05T22:30:02Z,11.0,2686,120,2
ez54e_QzfkE,he ATE that up 🔥😮 #shorts #dance #dancer,2022-07-04T22:30:03Z,15.0,4211,195,3
xjXBDiAfDWw,out of my comfort zone lol #shorts #ballet #dance,2022-07-03T22:30:03Z,20.0,3442,164,6
x97uS3foJo0,People might stare but...✨🧚‍♀️ #shorts #workout #fashion,2022-07-01T22:30:08Z,11.0,2558,91,5
hIXgcc-B5q0,ALL of business school...😬🙄 #shorts,2022-06-30T22:30:05Z,5.0,2885,141,2
hm75DLisBwE,no one can stop me 😈 #shorts,2022-06-29T22:30:07Z,6.0,1361,52,0
hrC-yBHIM_0,when your mom can DANCE 🥰💃 #shorts #dance #dancer,2022-06-28T22:30:07Z,16.0,4785,269,7
lolQHBTDtPk,unfortunate.... #shorts #dancer,2022-06-26T22:30:08Z,9.0,4974,156,7
Aq9HJWbktoY,Who can relate 🥲 #shorts,2022-06-25T22:30:03Z,7.0,2718,69,1
ne2G8YpIboc,still got it 😎🩰 #shorts #ballet #dance,2022-06-24T22:30:04Z,16.0,5030,205,5
SSQdOgZw-0k,what's YOUR fav harry song? #harrystyles #dance #shorts,2022-06-23T22:30:07Z,16.0,6671,254,10
x5HQNYD6GPI,WHY ARE THERE SO MANY OF ME 😎 #shorts #dance #dancer,2022-06-22T22:30:04Z,14.0,1590,55,3
pyr1YoNK_8k,outfit is ALWAYS priority 😌 #shorts #fashion #ootd,2022-06-21T22:30:08Z,6.0,1898,40,2
ToFiox2CSz8,dancer style be like... #shorts #dance #fashion,2022-06-20T22:30:02Z,6.0,1815,55,1
vLCHIuZ74aM,Comment your fav pic 🤣📸 #shorts #selfie,2022-06-19T22:30:05Z,7.0,1845,41,0
_UKBKoUD0ek,FIT CHECK! thrifted edition🛍 #shorts #outfitideas #fashion,2022-06-18T22:30:04Z,6.0,1262,40,0
LYJLjqmrFqQ,if tinkerbell did ballet...🧚‍♀️ #shorts #disney #dance,2022-06-17T22:30:03Z,16.0,12412,463,2
T-saR2gfpX0,ballet school...welp #shorts #ballet #dance,2022-06-16T22:30:02Z,6.0,774104,20644,363
y57Df--7NnU,brb manifesting✨🔮 #shorts #goodvibes #dance,2022-06-15T22:30:07Z,9.0,2996,96,4
dEBMfJofpUw,The last picture...🤣🥖,2022-06-14T22:00:14Z,5.0,2519,68,0
h0-KmSz61jk,can other dancers relate? 🩰🥲 #shorts #dancer #ballet,2022-06-13T22:00:15Z,15.0,10214,464,18
Wk6B4oRBWak,watch till the end 😂💘 #shorts #dance #dancer,2022-06-12T22:00:18Z,8.0,3974,105,4
bYhAGC0ocUw,what are my hands doing LOL? 👀😂 #shorts #flexibility,2022-06-11T22:00:21Z,5.0,24170,317,8
jGRkmZJqG-c,this remix is TOO catchy 💃😍 #shorts #lizzo #dancer,2022-06-09T22:00:30Z,15.0,1981,57,3
rPdf8Nq215M,NEW FAV DANCE 👯‍♀️ #shorts #dance,2022-06-08T22:00:18Z,11.0,4108,136,0
_r8i59rV_ZY,Did NOT expect him to do THAT 🤣🐶 #shorts #puppy #funnydogs,2022-06-06T22:00:12Z,15.0,2141,70,3
8naAsPTxdHg,my life literally FALLING APART 😭 #shorts #dancevideo,2022-06-05T22:00:05Z,10.0,7386,166,5
oUfEgPcO-Kg,Doja cat split challenge 😲 #shorts #flexibility #dancevideo,2022-06-04T15:00:32Z,6.0,1364156,65622,158
fAK2dvv4aCE,ballet x lizzo #shorts #ballet #ballerinas,2022-05-31T13:00:32Z,12.0,6991,261,1
dmGCERGgeeE,mom's are the best dancers #shorts #dancevideo,2022-05-28T13:00:31Z,15.0,2011,81,3
7WbAnzuwsFs,when you find the perfect pants #SHORTS,2022-05-26T13:00:07Z,8.0,3093,73,0
zyhRmzMs_Rk,ballerina tries hip hop 😮 #shorts #ballet,2022-05-24T13:00:35Z,10.0,5602,174,4
zqNVKJlv5fM,when you realize what you said 🙈 #shorts,2022-05-24T13:00:24Z,6.0,2352,85,1
2VhkFg5fr3A,60% because I sprained my ankle,2022-05-23T13:00:03Z,16.0,7765,369,5
P0H4-_Oq2j4,your camera is LYING to you!!!!!! #shorts,2022-05-22T14:00:11Z,9.0,1628,51,2
_LFF8D4a5c8,when you start healing 🌻,2022-05-22T13:00:28Z,4.0,3802,113,0
WDp7kMsINMw,dancing with a sprained ankle 🙈 #shorts,2022-05-21T14:00:14Z,16.0,7558,147,2
Aq9BoB9LsmY,"""don't get too attached"" #shorts",2022-05-20T13:00:04Z,6.0,1340,30,0
l8iepxCBxoU,"""stop trying to do everything 😒"" #shorts",2022-05-19T13:00:23Z,9.0,1733,57,2
ctPgzyM4-hs,POV: i had half of a drink #shorts #dancevideo,2022-05-18T05:00:10Z,16.0,1528,56,1
mXYgF7k_S2U,the viral lizzo dance but it's year 2000 #shorts #dancevideo,2022-05-17T05:00:16Z,15.0,1451,55,0
Q7P4IpqQ0qQ,This trend is so wholesome 🥹 #shorts,2022-05-16T22:08:45Z,8.0,2447,115,3
oNGnUljxkyk,Zeus liked my dancing??? 😮  #shorts #dancer #dancevideo,2022-05-09T13:00:25Z,16.0,2235,88,2
SqRwysiracI,Can you believe these are Harry's lyrics? #shorts #asitwas #harrystyles,2022-05-07T13:00:10Z,12.0,4707,127,2
nJd5jSBceqc,Why I NEVER use filters #shorts #filters,2022-05-04T14:00:30Z,11.0,2257,60,6
FZ52YTNV5i8,HATE STARE VS LOVE STARE #shorts,2022-05-02T13:00:07Z,15.0,20654,466,21
O_vN369cCqU,Ballet on the streets of NYC (they didn't like it) #shorts #ballet #dancers,2022-05-01T15:30:04Z,21.0,30396,2343,18
-IeaNpnc9kI,"What to wear when you have loose ""plans"" #shorts #ootd",2022-05-01T05:32:01Z,13.0,1248,46,2
KNS8aGD_GH0,How my face would look if it was PERFECT. #shorts #shortvideos #filters,2022-04-27T15:55:00Z,8.0,9836,225,2
dCMN7c1CEYU,come to a concert with me! #shorts,2022-04-25T15:30:43Z,24.0,1197,61,3
jxRBqKR4Bx8,How to blow up on Instagram (I got 800k followers) #shorts #instagramgrowth,2022-04-22T18:53:33Z,30.0,122491,5018,24
ogI_EGGFbGo,“But where are you REALLY from?” #shorts,2022-04-21T20:23:04Z,10.0,7026,222,16
QzQVHY4QB1c,When you think you’re going out……… #shorts,2022-04-20T18:51:51Z,10.0,1967,90,1
rxKx2OvSk8o,When everything is going great until…… 😥 #shorts,2022-04-19T20:15:14Z,7.0,1287,63,6
DbhZKsMbp1g,Ex ballerina tries ballet challenge #shorts #ballet #ballerina,2022-04-19T00:45:06Z,37.0,5455397,400490,619
gXMRTde9vno,making shapes in NYC! #shorts #dancevideo #dancer edited by tinylines,2022-04-17T13:00:18Z,8.0,11883,313,1
aKtyjUrizLA,Get *unready* with me 💕 #shorts #nightroutine,2022-04-16T13:00:00Z,28.0,1311,60,9
0mOzhqumuoQ,Getting my legs waxed fit 😳 #shorts #ootd,2022-04-15T13:00:01Z,21.0,4559,190,3
K4wNa3DZA78,REUNITING WITH MY LONG DISTANCE BESTIE 😭 #shorts #shortsvideo,2022-04-14T20:43:26Z,11.0,4093,134,1
IrK15C0Sp_k,These filters are crazy? #shorts #filters,2022-04-08T14:58:39Z,9.0,5054,214,7
VPVa6t-jkgg,When ppl think they can hurt u 😂 #shorts,2022-04-01T20:07:37Z,12.0,6524,152,7
Ejs_cas3pqI,I TAUGHT MY MOM BALLET! #shorts #dancevideo #ballet,2022-03-30T14:00:06Z,16.0,7168,223,5
NX9CURRg-r4,dancing alone vs……. #shorts #dancevideo,2022-03-29T20:09:22Z,10.0,5893,208,1
aD-INuzT43s,Get *unready* with me. #shorts #nightroutine,2022-03-26T18:10:17Z,16.0,4277,136,3
HKe17wZbKc4,can you BELIEVE this is the same person?!!!! #shorts #dancer,2022-03-25T19:12:41Z,12.0,10083,274,10
WoqCyCnMuaM,How I’ve changed. #shorts #ballerina #ballet,2022-03-23T05:33:11Z,9.0,3937,216,2
lmbQUcQnJOo,when *they* walk in 😱 #dancevideo #shorts,2022-03-15T14:54:57Z,10.0,6162,218,3
PCFGu-5XInk,the new nutcracker #shorts #ballet #balletlife,2022-03-10T19:10:44Z,12.0,4285,138,0
jKZAkel81cE,Can ballet dancers do other styles? #shorts #ballet #balletdancer,2022-03-08T23:44:59Z,16.0,5765,229,4
5eKgzV8R9ZI,Haven’t done this since I was 14 🥲 #shorts #shortsvideo #ballet #ballerina,2022-03-04T06:02:33Z,16.0,6835,439,7
s8fEk5tEPTA,Toxic x pony tik tok dance #shorts #dancevideo,2022-02-21T18:00:22Z,16.0,3282,88,4
N0nNVw9UMM8,Wait am I the drama? #shorts #dancer,2022-02-20T18:00:16Z,16.0,3854,105,6
YL44bPubeTc,My mom made up her own tik tok dance #shortsvideo #shorts #dancevideo,2022-02-19T18:00:12Z,7.0,4660,147,2
o4GzWxwP554,Why I’m not big on relationships #shorts #shortsvideo,2022-02-18T18:00:25Z,12.0,2759,137,0
zjD46a5UKTI,Almost broke an ankle dancing in these heels #shorts #shortsvideo #dancers #dancecover,2022-02-17T18:00:33Z,16.0,6838,224,3
HsCOhSwWEzw,My mom is a dancing queen #shorts #shortsvideo #dance,2022-02-15T17:54:27Z,11.0,10210,443,5
6wSnXnJ93Ig,When the wind is a paid actor 😂 #shorts #dancer,2022-02-10T22:48:51Z,16.0,3415,108,4
8aP9lF2Fyx8,IT IS SO BAD I WANT TO GIVE YOU A ZERO #shorts,2022-01-14T18:19:12Z,9.0,21199,738,7
aaaPX_ZQlQM,How I got 30 million views on Instagram in 1 week #shorts #shortsvideo #instagramtips,2021-10-18T15:00:02Z,10.0,7167,269,4
H7BgRsqNDSA,My recovery journey ❤️ #shorts #shortsdance #edrecovery,2021-10-17T15:00:06Z,15.0,6674,348,5
Aqm6FwvOsmg,When you see your friend for the first time in 5 years #shorts #dancerlife #dancers #wholesome,2021-10-16T15:00:05Z,7.0,11042,640,6
tpHy-qfSKm8,Were the dance classes worth it? #shorts #dancer #dance #dancevideo,2021-10-13T18:50:38Z,11.0,32505,1779,23
dQNGniEEW3k,“Thin watermelon” the Nathan fielder remix #shorts #nathanforyou #nathanfielder #thinwatermelon,2021-10-10T15:00:27Z,10.0,81255,4463,53
oqtL_9UkGaQ,My dad is the best dancer ever #shorts #dancer #dance,2021-10-09T15:00:32Z,11.0,11480,504,6
cbkyBwYVA10,I finally got my mom to dance with me!! ❤️ #shorts #shortsvideos #dancer #dancers,2021-10-08T15:00:19Z,14.0,31205,897,15
S01gjQ9bqSE,that’s on ballet trauma #shorts #ballet #balletdancer #balletlife #dancer,2021-09-30T16:00:14Z,9.0,3844,161,6
_tVNqfXtjJI,When people call you dramatic. #shorts #shortsvideo #dance #tango,2021-09-29T16:00:31Z,14.0,9542,478,3
Req3AVdlpUI,Curb your inner dancer at the club #Shorts #Shortsvideo #dancer #dancerlife #dancerlifestyle,2021-09-27T16:00:12Z,8.0,3698,112,2
cjaZeQ0haz8,I’m so pretty and he like that,2021-09-26T16:00:15Z,8.0,5536,148,4
dBGjF8hR3bU,Aren’t you that ballerina girl? #shorts #shortsvideo,2021-09-25T16:00:19Z,15.0,8611,231,8
1HvPXk-xHsE,tell me you're a dancer without telling me you're a dancer #Shorts #Dancer #Ballerina #Dancerlife,2021-09-25T16:00:01Z,6.0,5346,243,0
KKGgZxQpeog,What does underdancing look like? This: #shorts #dancing #dancevideo #dancevideos,2021-09-24T16:00:23Z,16.0,13769,449,12
YcPi9MN-6Ck,Glow up with me #shorts #glowup #transformation,2021-09-23T16:00:30Z,15.0,4977,248,0
HoXwAk6SNXA,this is what happens after half a drink #Shorts #asianglow,2021-09-21T16:00:08Z,8.0,13013,196,6
DS_0iuoGqr8,Why I didn’t make it in dance :( #shorts #shortvideo,2021-09-17T16:00:08Z,16.0,6211,277,8
AFfOtACNyvc,Is it a photo? #Shorts #flexibility #dancer,2021-09-12T16:00:04Z,10.0,6888,242,6
C8BoV2R9Pto,its 2am and im still awake cause...... #Shorts #uplate #2am,2021-09-11T16:00:07Z,6.0,6161,326,6
6_A-axV27FU,how to make ANYONE fall in love with you *really works* #Shorts #love #howtofallinlove,2021-09-10T14:37:43Z,10.0,777734,12944,257
h_LyrkzBU6g,do you do this when no one else is home? #Shorts,2021-09-02T16:30:04Z,13.0,11775,479,12
QWkaGIYFogY,what dancers are REALLY thinking #Shorts,2021-09-01T16:30:02Z,16.0,7858,267,5
j1_QuFa2pbM,every movie makeover ever :( #shorts,2021-08-23T02:11:24Z,13.0,7876,370,12
Rfk1oAdk9Ws,Mikayla Geier Live Stream,2020-09-19T18:29:52Z,0.0,0,0,0
