video_id,title,published_at,date,time,hour,duration_seconds,view_count,like_count,comment_count,engagement_rate,has_hashtags,hashtag_count,has_emojis,emoji_count,clean_title,num_words,sentiment_polarity,sentiment,day_of_week
EUUDLqY631I,stream ‘dance of the trees’ for good luck🧘🏻‍♀️✨,2024-03-18 20:00:04+00:00,2024-03-18,20:00:04,20,26.0,737562,39963,1163,0.05575938022837402,False,0,True,2,stream ‘dance of the trees’ for good luck🧘🏻‍♀️✨,8,0.7,positive,Monday
V0cc6ZclIms,#Ad #FreshOutTheGallery queen Tyla did it again 🫶🏼,2024-03-18 20:23:25+00:00,2024-03-18,20:23:25,20,20.0,12306,571,5,0.04680643588493418,True,2,True,1,queen Tyla did it again 🫶🏼,8,0.0,neutral,Monday
OvBhvoODdBE,where the hell have you been loca⁉️,2024-03-19 18:00:11+00:00,2024-03-19,18:00:11,18,19.0,12851,735,8,0.05781651233367053,False,0,True,1,where the hell have you been loca⁉️,7,0.0,neutral,Tuesday
oJRdEwcLhjE,my dancer heart is SO FULL🫶,2024-03-19 20:00:30+00:00,2024-03-19,20:00:30,20,14.0,21509,1451,11,0.06797154679436515,False,0,True,1,my dancer heart is SO FULL🫶,6,0.0,neutral,Tuesday
QNkJfBqissE,the downfall of tiktok…,2024-03-20 18:00:15+00:00,2024-03-20,18:00:15,18,60.0,26087,2332,8,0.08969985050024917,False,0,False,0,the downfall of tiktok…,4,0.0,neutral,Wednesday
FRXeULSn_jQ,DANCE CLASS GRWM💃 the top trick🤭,2024-03-20 20:00:06+00:00,2024-03-20,20:00:06,20,60.0,76798,5544,18,0.07242376103544364,False,0,True,2,DANCE CLASS GRWM💃 the top trick🤭,6,0.5,positive,Wednesday
LMx0GcCrXN0,it’s the endless crying for me,2024-03-21 18:00:12+00:00,2024-03-21,18:00:12,18,10.0,18133,860,12,0.04808911928528098,False,0,False,0,it’s the endless crying for me,6,-0.1625,negative,Thursday
dCPMz76C49c,BALLET TIME🩰 i overpacked…,2024-03-21 20:00:13+00:00,2024-03-21,20:00:13,20,60.0,27776,1997,10,0.07225662442396313,False,0,True,1,BALLET TIME🩰 i overpacked…,4,0.0,neutral,Thursday
7_OC0pmBmZw,THAT BEAT DROP‼️,2024-03-22 18:00:06+00:00,2024-03-22,18:00:06,18,18.0,39457,2797,15,0.07126745571128064,False,0,True,1,THAT BEAT DROP‼️,3,0.0,neutral,Friday
nUeZE0TbkJU,BALLERINA MAKES MUSIC⁉️🩰,2024-03-23 18:00:19+00:00,2024-03-23,18:00:19,18,14.0,45874,3680,42,0.08113528360291232,False,0,True,2,BALLERINA MAKES MUSIC⁉️🩰,3,0.0,neutral,Saturday
AyNP9f7UzAk,which side do yall prefer… 🦢,2024-03-24 18:00:04+00:00,2024-03-24,18:00:04,18,19.0,32625,2269,30,0.07046743295019157,False,0,True,1,which side do yall prefer… 🦢,6,0.0,neutral,Sunday
l5F0XTwUmGc,who… me? 🩰😈,2024-03-25 18:00:31+00:00,2024-03-25,18:00:31,18,14.0,24056,1631,23,0.06875623545061522,False,0,True,2,who… me? 🩰😈,3,0.0,neutral,Monday
xH3peHkp3O4,a total 360😭😭,2024-03-26 18:00:27+00:00,2024-03-26,18:00:27,18,19.0,15596,940,19,0.06149012567324955,False,0,True,2,a total 360😭😭,3,0.0,neutral,Tuesday
kmxE6u9byPQ,ballet ➡️ business school⁉️,2024-03-27 18:00:32+00:00,2024-03-27,18:00:32,18,60.0,20618,1195,19,0.05888058977592395,False,0,True,2,ballet ➡️ business school⁉️,4,0.0,neutral,Wednesday
HaAcfl81xZc,BLESS MEDITATION GUY LOL🙏,2024-03-28 18:00:08+00:00,2024-03-28,18:00:08,18,60.0,14832,869,10,0.05926375404530744,False,0,True,1,BLESS MEDITATION GUY LOL🙏,4,0.0,neutral,Thursday
avJ6X3wh1u4,MOM IM ON THE RADIO‼️🤩,2024-03-29 18:00:04+00:00,2024-03-29,18:00:04,18,60.0,13734,1416,28,0.10514052715887579,False,0,True,2,MOM IM ON THE RADIO‼️🤩,5,0.0,neutral,Friday
4xnNfJsqcKg,on urban outfitters website🤨⁉️,2024-03-29 20:00:01+00:00,2024-03-29,20:00:01,20,23.0,9534,941,13,0.1000629326620516,False,0,True,2,on urban outfitters website🤨⁉️,4,0.0,neutral,Friday
e_ucwOJfP_M,a moment for this DRESS,2024-03-30 18:00:28+00:00,2024-03-30,18:00:28,18,19.0,20767,961,21,0.04728656040834015,False,0,False,0,a moment for this DRESS,5,0.0,neutral,Saturday
QM_TglJV5OU,makes the fit check 10x better,2024-03-30 20:00:08+00:00,2024-03-30,20:00:08,20,14.0,16385,1300,29,0.08111077204760452,False,0,False,0,makes the fit check 10x better,6,0.45,positive,Saturday
XxwcmlHm-kM,what a sweet comment😀,2024-03-31 18:00:14+00:00,2024-03-31,18:00:14,18,14.0,18473,1431,25,0.07881773399014778,False,0,True,1,what a sweet comment😀,4,0.35,positive,Sunday
l5sbNR3xl1s,ballet does WILD things to ur self image…,2024-03-31 20:00:13+00:00,2024-03-31,20:00:13,20,10.0,15448,1651,26,0.10855774210253755,False,0,False,0,ballet does WILD things to ur self image…,8,0.1,positive,Sunday
3InRiqs46hg,the editing is INSANE,2024-04-01 18:00:03+00:00,2024-04-01,18:00:03,18,19.0,19130,1713,16,0.09038159958180868,False,0,False,0,the editing is INSANE,4,-1.0,negative,Monday
bz3utyIXVxQ,this should NOT be normal‼️,2024-04-01 18:00:26+00:00,2024-04-01,18:00:26,18,39.0,28098,2173,53,0.07922272047832586,False,0,True,1,this should NOT be normal‼️,5,0.0,neutral,Monday
g9irpNlSYD4,DO U SEE THE VISION😭,2024-04-02 18:00:17+00:00,2024-04-02,18:00:17,18,58.0,9175,573,6,0.06310626702997275,False,0,True,1,DO U SEE THE VISION😭,5,0.0,neutral,Tuesday
7y1378AKkc4,sliding into your dms (playlists)😉,2024-04-03 18:00:03+00:00,2024-04-03,18:00:03,18,14.0,9782,429,9,0.04477611940298507,False,0,True,1,sliding into your dms (playlists)😉,5,0.0,neutral,Wednesday
ddUuG50LV_8,UR SIGN TO STREAM DANCE OF THE TREES!,2024-04-03 20:00:15+00:00,2024-04-03,20:00:15,20,9.0,6515,304,7,0.04773599386032233,False,0,False,0,UR SIGN TO STREAM DANCE OF THE TREES!,8,0.0,neutral,Wednesday
aLTvnHtQwSY,i can explain…,2024-04-04 18:00:01+00:00,2024-04-04,18:00:01,18,17.0,30771,1434,23,0.047349777387800204,False,0,False,0,i can explain…,3,0.0,neutral,Thursday
kok-P_36PBw,level: EXTREMELY DIFFICULT🎶,2024-04-05 18:00:17+00:00,2024-04-05,18:00:17,18,10.0,8587,472,25,0.05787818795854198,False,0,True,1,level: EXTREMELY DIFFICULT🎶,3,-0.125,negative,Friday
nufbKFUsV54,the truth is out.,2024-04-06 18:00:30+00:00,2024-04-06,18:00:30,18,14.0,30706,1948,31,0.06444994463622744,False,0,False,0,the truth is out.,4,0.0,neutral,Saturday
KXMDJhiTLmY,MAKEUP HOLY GRAIL💄‼️,2024-04-07 18:00:08+00:00,2024-04-07,18:00:08,18,57.0,28816,3351,18,0.11691421432537479,False,0,True,2,MAKEUP HOLY GRAIL💄‼️,3,0.0,neutral,Sunday
0u3W9umnWzg,all the outfit changes😭,2024-04-08 18:00:00+00:00,2024-04-08,18:00:00,18,58.0,12937,1072,12,0.08379067790059519,False,0,True,1,all the outfit changes😭,4,0.0,neutral,Monday
NWbyfO4C_aE,CHOPPING MY HAIR OFF✂️,2024-04-09 18:00:16+00:00,2024-04-09,18:00:16,18,60.0,28653,2078,28,0.07350015705161764,False,0,True,1,CHOPPING MY HAIR OFF✂️,4,0.0,neutral,Tuesday
G6CJ7ohgLSM,my new music…an extra edit😋,2024-04-10 18:00:14+00:00,2024-04-10,18:00:14,18,13.0,7301,608,12,0.0849198739898644,False,0,True,1,my new music…an extra edit😋,5,0.06818181818181818,positive,Wednesday
QYxikbC1IiQ,my sister’s reaction LOL,2024-04-11 18:00:10+00:00,2024-04-11,18:00:10,18,60.0,34672,2489,14,0.07219081679741578,False,0,False,0,my sister’s reaction LOL,4,0.8,positive,Thursday
qsCLkva_M2A,the WEIRDEST scam⁉️,2024-04-12 18:00:22+00:00,2024-04-12,18:00:22,18,11.0,12461,566,18,0.04686622261455742,False,0,True,1,the WEIRDEST scam⁉️,3,0.0,neutral,Friday
kbGAGOsK0PI,THE BEST THRIFT HAUL.,2024-04-13 18:00:29+00:00,2024-04-13,18:00:29,18,59.0,17240,1042,10,0.06102088167053364,False,0,False,0,THE BEST THRIFT HAUL.,4,1.0,positive,Saturday
p1MHykt2G1Y,the last person LMFAOO,2024-04-14 18:00:19+00:00,2024-04-14,18:00:19,18,43.0,20928,1404,10,0.06756498470948012,False,0,False,0,the last person LMFAOO,4,0.0,neutral,Sunday
1VKCVwBnPXk,LOOKING FOR A MINI ME‼️,2024-04-15 18:00:01+00:00,2024-04-15,18:00:01,18,26.0,22700,1325,11,0.058854625550660795,False,0,True,1,LOOKING FOR A MINI ME‼️,5,0.0,neutral,Monday
AKmHg9TkS80,COACHELLA FITS from last year🥹,2024-04-16 18:00:03+00:00,2024-04-16,18:00:03,18,9.0,13194,921,11,0.07063816886463543,False,0,True,1,COACHELLA FITS from last year🥹,5,0.0,neutral,Tuesday
ZxSEG8cPsoQ,it’s the coachella air,2024-04-17 18:00:18+00:00,2024-04-17,18:00:18,18,6.0,13076,813,8,0.06278678494952585,False,0,False,0,it’s the coachella air,4,0.0,neutral,Wednesday
RfDO5Eb8QkQ,the belt at the end OMFGGG,2024-04-18 18:00:18+00:00,2024-04-18,18:00:18,18,59.0,58566,4948,13,0.08470785097155346,False,0,False,0,the belt at the end OMFGGG,6,0.0,neutral,Thursday
Uz_na1sWf0E,pockets are a MUST.,2024-04-19 18:00:23+00:00,2024-04-19,18:00:23,18,14.0,6980,523,8,0.07607449856733524,False,0,False,0,pockets are a MUST.,4,0.0,neutral,Friday
vPE7baSEa0Y,we are in love with you.,2024-04-20 18:00:33+00:00,2024-04-20,18:00:33,18,6.0,8512,472,5,0.056038533834586464,False,0,False,0,we are in love with you.,6,0.5,positive,Saturday
HcEXM8FFbZs,IM SO INDECISIVE⁉️,2024-04-21 18:00:16+00:00,2024-04-21,18:00:16,18,9.0,17041,700,26,0.04260313361891908,False,0,True,1,IM SO INDECISIVE⁉️,3,0.0,neutral,Sunday
q52zVbE-1Sk,you have been PROMOTED you are now one of my elite employees🥹,2024-04-22 18:00:22+00:00,2024-04-22,18:00:22,18,33.0,13950,906,12,0.06580645161290323,False,0,True,1,you have been PROMOTED you are now one of my elite employees🥹,12,0.0,neutral,Monday
khJVsjgBhWo,twin…where have you been👯‍♀️,2024-04-23 18:00:19+00:00,2024-04-23,18:00:19,18,28.0,11852,646,9,0.055264934188322644,False,0,True,1,twin…where have you been👯‍♀️,4,0.0,neutral,Tuesday
orWmb0_ipms,you guys are TOO funny💀,2024-04-25 18:00:24+00:00,2024-04-25,18:00:24,18,20.0,18878,1226,5,0.06520817883250345,False,0,True,1,you guys are TOO funny💀,5,0.0,neutral,Thursday
u7mqmensQgA,the swimsuit is a LOOK💅,2024-04-26 18:00:27+00:00,2024-04-26,18:00:27,18,44.0,4818,341,8,0.07243669572436695,False,0,True,1,the swimsuit is a LOOK💅,5,0.0,neutral,Friday
JJiKNczXVHM,the tote bag⁉️i’m OBSESSED.,2024-04-27 18:00:08+00:00,2024-04-27,18:00:08,18,40.0,14557,641,5,0.044377275537542074,False,0,True,1,the tote bag⁉️i’m OBSESSED.,4,-0.5,negative,Saturday
gtV3Jnn39_E,COME WITH ME TO THE DANCE STORE🩰‼️,2024-04-28 18:00:29+00:00,2024-04-28,18:00:29,18,60.0,46795,3785,13,0.08116251736296613,False,0,True,2,COME WITH ME TO THE DANCE STORE🩰‼️,7,0.0,neutral,Sunday
6shFZLZ_06M,wrote this crying on my bathroom floor…,2024-04-29 18:00:06+00:00,2024-04-29,18:00:06,18,37.0,11837,991,17,0.08515671200473093,False,0,False,0,wrote this crying on my bathroom floor…,7,-0.2,negative,Monday
YSDS9vzE8jk,can’t believe these blew up…,2024-04-30 18:00:21+00:00,2024-04-30,18:00:21,18,20.0,14184,742,6,0.05273547659334461,False,0,False,0,can’t believe these blew up…,5,0.0,neutral,Tuesday
gkDjeTaplh8,…it’s a sad song.,2024-05-01 18:00:30+00:00,2024-05-01,18:00:30,18,37.0,7223,452,10,0.06396234251695972,False,0,False,0,…it’s a sad song.,4,-0.5,negative,Wednesday
mBLWsThRX4Y,i don’t feel safe in my body… PRESAVE NOW‼️,2024-05-02 19:00:23+00:00,2024-05-02,19:00:23,19,26.0,14376,802,5,0.05613522537562604,False,0,True,1,i don’t feel safe in my body… PRESAVE NOW‼️,9,0.5,positive,Thursday
WLipAu__7es,i’m not lying I PROMISE🙏,2024-05-03 18:00:13+00:00,2024-05-03,18:00:13,18,36.0,12998,999,6,0.07731958762886598,False,0,True,1,i’m not lying I PROMISE🙏,5,0.0,neutral,Friday
WMLbV38ALWw,my mom cried when she heard this song🥲🥲,2024-05-04 18:00:29+00:00,2024-05-04,18:00:29,18,37.0,752288,49238,137,0.06563310859670764,False,0,True,2,my mom cried when she heard this song🥲🥲,8,0.0,neutral,Saturday
i1apGcSgnMQ,BIG REVEAL‼️ she’s perfect🥹,2024-05-05 18:00:16+00:00,2024-05-05,18:00:16,18,41.0,1471726,140784,153,0.09576307002798075,False,0,True,2,BIG REVEAL‼️ she’s perfect🥹,4,0.0,neutral,Sunday
nhFp29_Gbok,TWIN‼️ WHERE HAVE U BEEN🥹,2024-05-05 20:00:20+00:00,2024-05-05,20:00:20,20,8.0,24048,1102,4,0.045991350632069196,False,0,True,2,TWIN‼️ WHERE HAVE U BEEN🥹,5,0.0,neutral,Sunday
RqZiY37BcPs,notes app of a singer🥲,2024-05-06 18:00:22+00:00,2024-05-06,18:00:22,18,26.0,6079,450,9,0.07550583977627899,False,0,True,1,notes app of a singer🥲,5,0.0,neutral,Monday
4F7Z1l41P_w,my music journey🥹🥹,2024-05-06 20:00:01+00:00,2024-05-06,20:00:01,20,41.0,15090,821,6,0.054804506295559975,False,0,True,2,my music journey🥹🥹,3,0.0,neutral,Monday
V0ZuxFMVUao,CALLING ALL BALLERINAS🩰 presave my new song!,2024-05-07 18:00:12+00:00,2024-05-07,18:00:12,18,19.0,52082,3430,36,0.06654890365193349,False,0,True,1,CALLING ALL BALLERINAS🩰 presave my new song!,7,0.17045454545454544,positive,Tuesday
0wFtMMzd6WI,this is a safe place🧘🏻‍♀️,2024-05-07 20:00:01+00:00,2024-05-07,20:00:01,20,18.0,151909,11875,116,0.07893541528151722,False,0,True,1,this is a safe place🧘🏻‍♀️,5,0.5,positive,Tuesday
B1rRr7wmlRU,“I don’t feel safe in my body” part 1/4,2024-05-08 19:10:55+00:00,2024-05-08,19:10:55,19,20.0,630944,46460,89,0.07377675356291526,False,0,False,0,“I don’t feel safe in my body” part 1/4,9,0.5,positive,Wednesday
3KLZryAVtPc,Therapy. “I don’t feel safe in my body” part 2/4,2024-05-08 21:00:02+00:00,2024-05-08,21:00:02,21,53.0,101371,7034,0,0.06938868118100837,False,0,False,0,Therapy. “I don’t feel safe in my body” part 2/4,10,0.5,positive,Wednesday
rFFHlKSiDtM,ballet. “I don’t feel safe in my body” part 3/4,2024-05-08 23:00:33+00:00,2024-05-08,23:00:33,23,53.0,494477,33186,89,0.06729332203520083,False,0,False,0,ballet. “I don’t feel safe in my body” part 3/4,10,0.5,positive,Wednesday
d3LEY1aSpns,mini mikayla would lose her mind if she met current me🥲,2024-05-09 18:00:30+00:00,2024-05-09,18:00:30,18,9.0,138569,7801,9,0.056361812526611293,False,0,True,1,mini mikayla would lose her mind if she met current me🥲,11,0.0,neutral,Thursday
CJpLr4Brf1Q,oh that’s not—,2024-05-09 20:00:08+00:00,2024-05-09,20:00:08,20,8.0,22948,1368,9,0.06000522921387485,False,0,False,0,oh that’s not—,3,0.0,neutral,Thursday
y1RM98SAiaA,hugging mini mikayla🥹,2024-05-10 18:00:27+00:00,2024-05-10,18:00:27,18,15.0,31320,1723,0,0.05501277139208174,False,0,True,1,hugging mini mikayla🥹,3,0.0,neutral,Friday
u_TjFU-sufk,to all my ex-ballet dancers🩰🫶,2024-05-10 20:00:19+00:00,2024-05-10,20:00:19,20,12.0,265983,26927,84,0.10155160292199125,False,0,True,2,to all my ex-ballet dancers🩰🫶,5,0.0,neutral,Friday
ThSzLlJNNkg,TRUE STORY‼️ my friend get yelled at for watching cartoons instead of doing ballet,2024-05-11 18:00:23+00:00,2024-05-11,18:00:23,18,12.0,168383,17861,31,0.10625775761211048,False,0,True,1,TRUE STORY‼️ my friend get yelled at for watching cartoons instead of doing ballet,14,0.35,positive,Saturday
6U0AUW97at4,MEETING MY TWIN‼️ prepping visuals for my new song🥹,2024-05-11 20:00:01+00:00,2024-05-11,20:00:01,20,60.0,764547,46873,30,0.061347438417782035,False,0,True,2,MEETING MY TWIN‼️ prepping visuals for my new song🥹,9,0.13636363636363635,positive,Saturday
eAdTbP0vvVI,WOMAN YELLS AT LITTLE GIRL🤨 making the visuals for my new song🩰🫶,2024-05-12 18:00:30+00:00,2024-05-12,18:00:30,18,60.0,5018608,259614,577,0.05184525270752368,False,0,True,3,WOMAN YELLS AT LITTLE GIRL🤨 making the visuals for my new song🩰🫶,12,-0.025568181818181823,negative,Sunday
9LLS9n_NJ4Y,I TRY BEING A THERAPIST⁉️ last part of making the visuals of my new song🤭🤭,2024-05-12 20:00:03+00:00,2024-05-12,20:00:03,20,44.0,693596,35064,131,0.050742795517851894,False,0,True,3,I TRY BEING A THERAPIST⁉️ last part of making the visuals of my new song🤭🤭,15,0.06818181818181818,positive,Sunday
LgM1iIbCYeY,dancing with my mini me🥹🫶,2024-05-13 18:00:08+00:00,2024-05-13,18:00:08,18,60.0,92913,8386,26,0.09053630815924575,False,0,True,2,dancing with my mini me🥹🫶,5,0.0,neutral,Monday
-aL-Ugd7eK0,MOM THATS ME‼️🔥,2024-05-13 20:00:00+00:00,2024-05-13,20:00:00,20,13.0,20019,1483,9,0.07452919726260053,False,0,True,2,MOM THATS ME‼️🔥,3,0.0,neutral,Monday
g57hOfh7pRM,even shorter…,2024-05-14 18:00:28+00:00,2024-05-14,18:00:28,18,7.0,26169,1436,10,0.05525621919064542,False,0,False,0,even shorter…,2,0.0,neutral,Tuesday
OiB8Lu3DZD8,filming secrets🤫‼️,2024-05-14 20:00:12+00:00,2024-05-14,20:00:12,20,53.0,110765,7089,32,0.06428926104816503,False,0,True,2,filming secrets🤫‼️,2,0.0,neutral,Tuesday
dehFXcm-Mdg,me? write sad songs?? no way,2024-05-15 18:00:28+00:00,2024-05-15,18:00:28,18,42.0,31568,2194,24,0.07026102382159148,False,0,False,0,me? write sad songs?? no way,6,-0.5,negative,Wednesday
3iFzUGGP19I,your new crying song🥹💪,2024-05-16 18:00:02+00:00,2024-05-16,18:00:02,18,27.0,63663,5500,27,0.08681651822879852,False,0,True,2,your new crying song🥹💪,4,-0.03181818181818183,negative,Thursday
kmpFJW-jjxY,she’s the best🥹🫶,2024-05-17 18:00:32+00:00,2024-05-17,18:00:32,18,27.0,137946,9572,31,0.06961419685964072,False,0,True,2,she’s the best🥹🫶,3,0.0,neutral,Friday
tbsmdx6KHlc,why i don’t have a life.,2024-05-18 18:00:22+00:00,2024-05-18,18:00:22,18,60.0,24676,1843,17,0.07537688442211055,False,0,False,0,why i don’t have a life.,6,0.0,neutral,Saturday
IWEYl48bO6Q,nobody deserves to be told these things…,2024-05-19 18:00:09+00:00,2024-05-19,18:00:09,18,16.0,48688,3894,22,0.0804304962208347,False,0,False,0,nobody deserves to be told these things…,7,0.0,neutral,Sunday
9t3LWLV2W1s,THE WORST TEXT. what makes you unsettled?,2024-05-20 18:00:04+00:00,2024-05-20,18:00:04,18,12.0,12979,960,9,0.07465906464288466,False,0,False,0,THE WORST TEXT. what makes you unsettled?,7,-1.0,negative,Monday
2eZtJWUq4SY,it was in a drawer for TEN YEARS.,2024-05-21 18:00:03+00:00,2024-05-21,18:00:03,18,50.0,65516,7106,13,0.10866047988277673,False,0,False,0,it was in a drawer for TEN YEARS.,8,0.0,neutral,Tuesday
p2IPaJWNpcE,THE RESULTS THOOO❤️‍🔥🫣,2024-05-22 18:00:26+00:00,2024-05-22,18:00:26,18,17.0,26882,1808,17,0.06788929395134291,False,0,True,2,THE RESULTS THOOO❤️‍🔥🫣,3,0.0,neutral,Wednesday
lXZToclKNbM,i’m ✨OBSESSED✨,2024-05-23 18:00:24+00:00,2024-05-23,18:00:24,18,15.0,18172,1396,16,0.07770195905789126,False,0,True,2,i’m ✨OBSESSED✨,2,0.0,neutral,Thursday
MaB1CsAWOpY,ballet brain lives on🫠,2024-05-24 18:00:15+00:00,2024-05-24,18:00:15,18,17.0,40561,3503,21,0.08688148714282193,False,0,True,1,ballet brain lives on🫠,4,0.0,neutral,Friday
9ZzL2EOEXl0,you’re gna make me CRYYYY,2024-05-25 18:00:03+00:00,2024-05-25,18:00:03,18,37.0,51058,4618,23,0.0908966273649575,False,0,False,0,you’re gna make me CRYYYY,5,0.0,neutral,Saturday
1UI1jsDcKwQ,the last one LMFAOOO,2024-05-26 18:00:00+00:00,2024-05-26,18:00:00,18,13.0,95302,6114,66,0.0648464880065476,False,0,False,0,the last one LMFAOOO,4,0.0,neutral,Sunday
tKzXAycdEH0,turn back to the ballet trends LOL,2024-05-27 18:00:34+00:00,2024-05-27,18:00:34,18,16.0,23136,1940,16,0.0845435684647303,False,0,False,0,turn back to the ballet trends LOL,7,0.4,positive,Monday
QmL2wZpa8T8,summer come faster PLEASE,2024-05-28 18:00:12+00:00,2024-05-28,18:00:12,18,10.0,12982,838,14,0.06562933292250808,False,0,False,0,summer come faster PLEASE,4,0.0,neutral,Tuesday
6q7R40MwMNM,we’re related i promise😭,2024-05-29 18:00:03+00:00,2024-05-29,18:00:03,18,8.0,17747,834,12,0.04767002873725137,False,0,True,1,we’re related i promise😭,4,0.0,neutral,Wednesday
92tQLEuinSM,my mom is iconic🤩,2024-05-30 18:00:10+00:00,2024-05-30,18:00:10,18,11.0,19282,878,4,0.0457421429312312,False,0,True,1,my mom is iconic🤩,4,0.0,neutral,Thursday
8ohNiRKIrHg,sending so much love🫶🫶,2024-05-31 18:00:06+00:00,2024-05-31,18:00:06,18,19.0,23135,1618,11,0.0704127944672574,False,0,True,2,sending so much love🫶🫶,4,0.2,positive,Friday
n4BafoNHmeo,GIRL DOWN😭😭,2024-06-01 18:00:31+00:00,2024-06-01,18:00:31,18,8.0,12220,626,10,0.05204582651391162,False,0,True,2,GIRL DOWN😭😭,2,0.0,neutral,Saturday
nHdOmKm9Vz0,OBSESSED with this look.,2024-06-02 18:00:22+00:00,2024-06-02,18:00:22,18,18.0,13681,1090,21,0.08120751407060887,False,0,False,0,OBSESSED with this look.,4,-0.5,negative,Sunday
FoWcPklbAWU,i have an addiction.,2024-06-03 18:00:08+00:00,2024-06-03,18:00:08,18,36.0,27000,1754,16,0.06555555555555556,False,0,False,0,i have an addiction.,4,0.0,neutral,Monday
JtmOJhi02zY,DO I LOOK LIKE EDNA⁉️,2024-06-04 18:00:14+00:00,2024-06-04,18:00:14,18,38.0,23526,2195,13,0.09385360877327212,False,0,True,1,DO I LOOK LIKE EDNA⁉️,5,0.0,neutral,Tuesday
-gDrze_S9Mw,my first love…,2024-06-05 18:00:00+00:00,2024-06-05,18:00:00,18,16.0,21469,1639,11,0.07685500023289395,False,0,False,0,my first love…,3,0.25,positive,Wednesday
bGzF1Aeu-14,like WHO IS SHE🤭🤭,2024-06-06 18:00:30+00:00,2024-06-06,18:00:30,18,23.0,9188,621,8,0.06845885938180235,False,0,True,2,like WHO IS SHE🤭🤭,4,0.0,neutral,Thursday
79AG3drp4js,THEY KEEP PUSHING IT,2024-06-07 18:00:08+00:00,2024-06-07,18:00:08,18,60.0,28930,3409,25,0.11870031109574836,False,0,False,0,THEY KEEP PUSHING IT,4,0.0,neutral,Friday
bMQep0bUydQ,how is this my life.,2024-06-08 18:00:17+00:00,2024-06-08,18:00:17,18,14.0,29335,2175,21,0.07485938298960286,False,0,False,0,how is this my life.,5,0.0,neutral,Saturday
WxM4Z9sGprU,ur girl was SCAREDDD,2024-06-09 18:00:13+00:00,2024-06-09,18:00:13,18,58.0,10425,811,11,0.07884892086330936,False,0,False,0,ur girl was SCAREDDD,4,0.0,neutral,Sunday
IyPuQDMMjOg,the second to last one IM CRYINGGG,2024-06-09 20:00:11+00:00,2024-06-09,20:00:11,20,39.0,51361,4590,17,0.08969840929888437,False,0,False,0,the second to last one IM CRYINGGG,7,0.0,neutral,Sunday
